player_id,player,position,ht_inches,weight,bmi,current_team,birth_date,birth_place,death_date,life_span_yrs,college,high_school,draft_team,draft_round,draft_position,draft_year,current_salary,induct.year,from,to,1st.team.ap,pro_bowl,years.starter,career.avg.value,games,completions,pass.att,pass.yds,pass.td,longest.pass,int,times.sacked,sack.yds.lost,rush.att,rush.yds,rush.td,longest.rush,receptions,rec.yds,rec.tds,longest.rec
24918,Steve Young,QB,74,215,27.662084675387884,NA,1961-10-11,"Salt Lake City, UT",NA,NA,BYU,"Greenwich, CT",Tampa Bay Buccaneers,1,1,1984,NA,2005,1985,1999,3,7,9,135,169,2667,4149,33124,232,97,107,358,2055,722,4239,43,49,2,2,0,6
5382,Fred Dean,DE,75,230,28.808138424357654,NA,1952-02-24,"Arcadia, LA",NA,NA,Louisiana Tech,"Ruston, LA",San Diego Chargers,2,33,1975,NA,2008,1975,1985,2,4,6,59,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21100,Dick Stanfel,G,75,236,29.559655078906115,NA,1927-07-20,"San Francisco, CA",2015-06-22,87.9835616438356,San Francisco,"Commerce, CA",Detroit Lions,2,19,1951,NA,2016,1952,1958,5,5,7,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23805,Reggie White,DE,77,291,34.579716194805506,NA,1961-12-19,"Chattanooga, TN",2004-12-26,43.0493150684932,Tennessee,"Howard, TN",Philadelphia Eagles,1,4,1984,NA,2006,1985,2000,8,13,15,157,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19441,Charlie Sanders,TE,76,225,27.445125401457048,NA,1946-08-25,"Richlands, NC",2015-07-02,68.8986301369863,Minnesota,"James B. Dudley, NC",Detroit Lions,3,74,1968,NA,2007,1968,1977,3,7,9,53,128,NA,NA,NA,NA,NA,NA,NA,NA,4,-6,0,2,336,4817,31,54
13425,Floyd Little,RB,70,196,28.18187454556727,NA,1942-07-04,"New Haven, CT",NA,NA,Syracuse,"James Hillhouse, CT",Denver Broncos,1,6,1967,NA,2010,1967,1975,1,5,9,70,117,2,9,43,1,35,0,1,5,1641,6323,43,80,215,2418,9,74
16355,Ozzie Newsome,TE,74,232,29.849319277627856,NA,1956-03-16,"Muscle Shoals, AL",NA,NA,Alabama,"Colbert Co., AL",Cleveland Browns,1,23,1978,NA,1999,1978,1990,1,3,13,59,198,NA,NA,NA,NA,NA,NA,NA,NA,18,135,2,33,662,7980,47,74
24395,Larry Wilson,DB,72,190,25.82251236331878,NA,1938-03-24,"Rigby, ID",NA,NA,Utah,"Rigby, ID",St. Louis Cardinals,7,74,1960,NA,1978,1960,1972,5,8,13,85,169,0,2,0,0,0,0,0,0,5,36,1,35,NA,NA,NA,NA
23552,Arnie Weinmeister,DT,76,235,28.66490875263292,NA,1923-03-23,"Rhein, Canada",2000-06-28,77.3205479452055,Washington,"Jefferson, OR",Bos/Bkn Yanks/Tigers,17,166,1945,NA,1984,1948,1953,5,4,6,0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,0,16
12801,Jack Lambert,LB,76,220,26.835233725869113,NA,1952-07-08,"Mantua, OH",NA,NA,Kent St.,"Mantua, OH",Pittsburgh Steelers,2,46,1974,NA,1990,1974,1984,6,9,10,110,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9429,Bob Hayes,SE,72,187,25.414788483897954,NA,1942-12-20,"Jacksonville, FL",2002-09-18,59.786301369863,Florida A&M;,"Matthew W. Gilbert, FL",Dallas Cowboys,7,88,1964,NA,2009,1965,1975,2,3,8,81,132,NA,NA,NA,NA,NA,NA,NA,NA,24,68,2,13,371,7414,71,95
1442,Bobby Bell,LB,76,228,27.81106040680981,NA,1940-06-17,"Shelby, NC",NA,NA,Minnesota,"Cleveland, NC",Minnesota Vikings,2,16,1963,NA,1983,1963,1974,6,9,12,103,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9661,Pete Henry,T,71,245,34.24201182138455,NA,1897-10-31,"Mansfield, OH",1952-02-07,54.3041095890411,Washington & Jefferson,"Mansfield, OH",NA,NA,NA,NA,NA,1963,1920,1928,4,0,7,0,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0
12065,Jim Kelly,QB,76,212,25.859407044928417,NA,1951-08-07,"Columbia, TN",NA,NA,Tennessee St.,"Columbia Central, TN",NA,NA,NA,NA,NA,2002,1986,1996,1,5,11,103,160,2874,4779,35467,237,84,175,323,2427,304,1049,7,24,2,40,0,35
110,Herb Adderley,DB,72,205,27.86113176042289,NA,1939-06-08,"Philadelphia, PA",NA,NA,Michigan St.,"Northeast, PA",Green Bay Packers,1,12,1961,NA,1980,1961,1972,4,5,12,106,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15202,Mike Michalske,G,72,210,28.540671559457596,NA,1903-04-24,"Cleveland, OH",1983-10-26,80.5616438356164,Penn St.,"West Tech, OH",NA,NA,NA,NA,NA,1964,1927,1937,5,0,9,0,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16163,Bronko Nagurski,FB,74,226,29.077354123896104,NA,1908-11-03,"Rainy River, Canada",1990-01-07,81.2328767123288,Minnesota,"Bemidji, MN",NA,NA,NA,NA,NA,1963,1930,1943,4,0,7,0,97,32,77,474,7,35,9,NA,NA,633,2778,25,11,11,134,0,23
11312,John Henry Johnson,FB,74,210,27.018780380611425,NA,1929-11-24,"Waterproof, LA",2011-06-03,81.5780821917808,St. Mary's (CA),"Pittsburg, CA",Pittsburgh Steelers,2,18,1953,NA,1987,1954,1966,0,4,8,41,143,2,5,25,2,15,1,NA,NA,1571,6803,48,87,186,1478,7,53
12070,Leroy Kelly,RB,72,202,27.453407881002068,NA,1942-05-20,"Philadelphia, PA",NA,NA,Morgan St.,"Simon Gratz, PA",Cleveland Browns,8,110,1964,NA,1994,1964,1973,3,6,8,87,136,3,16,93,2,36,0,1,7,1727,7274,74,70,190,2281,13,68
2876,Buck Buchanan,DT,79,270,30.480316164489512,NA,1939-09-10,"Gainesville, AL",1992-07-16,52.8849315068493,Grambling St.,"A.H. Parker, AL",Kansas City Chiefs,1,1,1963,NA,1990,1963,1975,4,8,13,93,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8958,John Hannah,G,74,265,34.09512762315251,NA,1951-04-04,"Canton, GA",NA,NA,Alabama,"Albertville, AL",New England Patriots,1,4,1973,NA,1991,1973,1985,7,9,13,111,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14568,Mike McCormack,T,76,246,30.006670438926374,NA,1930-06-21,"Chicago, IL",2013-11-15,83.4602739726027,Kansas,"De La Salle, KS",New York Yanks,3,34,1951,NA,1984,1951,1962,0,6,10,27,119,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,4,NA,NA,NA,NA
19574,Gale Sayers,RB,72,198,26.9097760417743,NA,1943-05-30,"Wichita, KS",NA,NA,Kansas,"Central, NE",Chicago Bears,1,4,1965,NA,1977,1965,1971,5,4,5,59,68,4,18,111,1,39,2,1,3,991,4956,39,70,112,1307,9,80
18928,Andy Robustelli,DE,73,230,30.40829023025179,NA,1925-12-06,"Stamford, CT",2011-05-31,85.5397260273973,Arnold,"Stamford, CT",Los Angeles Rams,19,228,1951,NA,1971,1951,1964,6,7,14,43,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,75,1,49
2552,Bob Brown,T,76,280,34.153933832924324,NA,1941-12-08,"Cleveland, OH",NA,NA,Nebraska,"East Tech, OH",Philadelphia Eagles,1,2,1964,NA,2004,1964,1973,5,6,10,77,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14428,George McAfee,HB,72,178,24.191616845635487,NA,1918-03-13,"Corbin, KY",2009-03-04,91.0383561643836,Duke,"Ironton, OH",Philadelphia Eagles,1,2,1940,NA,1966,1940,1950,1,1,4,0,75,6,22,94,3,44,1,NA,NA,341,1685,21,70,85,1359,11,65
14287,Ollie Matson,RB,74,220,28.305388970164348,NA,1930-05-01,"Trinity, TX",2011-02-19,80.8602739726027,San Francisco,"George Washington, CA",Chicago Cardinals,1,3,1952,NA,1972,1952,1966,5,6,9,17,169,5,15,119,0,43,1,NA,NA,1170,5173,40,79,222,3285,23,96
21867,Jim Taylor,FB,72,214,29.08430339868536,NA,1935-09-20,"Baton Rouge, LA",NA,NA,LSU,"Baton Rouge, LA",Green Bay Packers,2,15,1958,NA,1976,1958,1967,1,5,9,84,129,NA,NA,NA,NA,NA,NA,NA,NA,1941,8597,83,84,225,1756,10,41
7760,Bill George,LB,74,237,30.49262357240432,NA,1929-10-27,"Waynesburg, PA",1982-09-30,52.9616438356164,Wake Forest,"Waynesburg, PA",Chicago Bears,2,23,1951,NA,1974,1952,1966,8,8,14,59,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19448,Deion Sanders,DB,73,195,25.780941716952604,NA,1967-08-09,"Fort Myers, FL",NA,NA,Florida St.,"North Fort Myers, FL",Atlanta Falcons,1,5,1989,NA,2011,1989,2005,6,8,12,114,188,0,2,0,0,0,0,0,0,9,-14,0,8,60,784,3,70
1853,George Blanda,QB,74,215,27.662084675387884,NA,1927-09-17,"Youngwood, PA",2010-09-27,83.0849315068493,Kentucky,"Youngwood, PA",Chicago Bears,12,119,1949,NA,1981,1949,1975,1,4,19,95,340,1911,4007,26920,236,95,277,12,94,135,344,9,19,1,-16,0,7
16434,Ray Nitschke,LB,75,235,29.43440230314804,NA,1936-12-29,"Elmwood Park, IL",1998-03-08,61.2301369863014,Illinois,"Proviso East, IL",Green Bay Packers,3,36,1958,NA,1978,1958,1972,2,1,13,94,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34,0,34
1137,Lem Barney,DB,72,188,25.550696443704897,NA,1945-09-08,"Gulfport, MS",NA,NA,Jackson St.,"33rd Avenue, MS",Detroit Lions,2,34,1967,NA,1992,1967,1977,2,7,11,99,140,NA,NA,NA,NA,NA,NA,NA,NA,5,45,0,27,NA,NA,NA,NA
399,Morten Andersen,K,74,217,27.91940639329847,NA,1960-08-19,"Copenhagen, Denmark",NA,NA,Michigan St.,"Ben Davis, IN",New Orleans Saints,4,86,1982,NA,2017,1982,2007,3,7,24,51,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6745,Brett Favre,QB,74,225,28.94869326494081,NA,1969-10-10,"Gulfport, MS",NA,NA,Southern Miss,"Hancock North Central, MS",Atlanta Falcons,2,33,1991,NA,2016,1991,2010,3,11,19,156,302,6300,10169,71838,508,99,336,525,3487,602,1844,14,40,2,-7,0,2
22343,Y.A. Tittle,QB,72,192,26.094328282932658,NA,1926-10-24,"Marshall, TX",2017-10-08,91.0191780821918,LSU,"Marshall, TX",Detroit Lions,1,6,1948,NA,1971,1948,1964,3,7,13,44,204,2427,4395,33070,242,80,248,NA,NA,372,1245,39,45,1,4,0,4
9742,Bill Hewitt,E,69,190,28.116762043991713,NA,1909-10-08,"Bay City, MI",1947-01-14,37.2931506849315,Michigan,"Central, MI",NA,NA,NA,NA,NA,1971,1932,1943,4,0,7,0,101,5,10,63,3,34,0,NA,NA,8,36,1,29,103,1638,23,45
21155,Roger Staubach,QB,75,197,24.67479682434112,NA,1942-02-05,"Cincinnati, OH",NA,NA,New Mex. Mil. Inst.,"Purcell Marian, OH",Kansas City Chiefs,16,122,1964,NA,1985,1969,1979,0,6,8,105,131,1685,2958,22700,153,91,109,313,2154,410,2264,20,33,1,-13,0,0
10457,Claude Humphrey,DE,76,252,30.73854044963189,NA,1944-06-29,"Memphis, TN",NA,NA,Tennessee St.,"Lester, TN",Atlanta Falcons,1,3,1968,NA,2014,1968,1981,2,6,10,72,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24754,Rayfield Wright,T,78,255,29.529824166336514,NA,1945-08-23,"Griffin, GA",NA,NA,Fort Valley St.,"Fairmont, GA",Dallas Cowboys,7,182,1967,NA,2006,1967,1979,3,6,8,82,166,NA,NA,NA,NA,NA,NA,NA,NA,1,-10,0,0,2,27,1,15
23089,Doak Walker,HB,71,173,24.17905324530419,NA,1927-01-01,"Dallas, TX",1998-09-27,71.786301369863,SMU,"Highland Park, TX",New York Bulldogs,1,3,1949,NA,1986,1950,1955,4,5,4,0,67,7,28,75,2,23,2,NA,NA,309,1520,12,51,152,2539,21,83
23279,Kurt Warner,QB,74,220,28.305388970164348,NA,1971-06-22,"Burlington, IA",NA,NA,Northern Iowa,"Regis, IA",NA,NA,NA,NA,NA,2017,1998,2009,2,4,8,96,124,2666,4070,32344,208,85,128,260,1669,173,286,3,23,1,0,0,0
24917,Steve Young,QB,80,272,29.943241704665223,NA,1953-07-18,"Spokane, WA",NA,NA,Colorado,"Chaffey, CA",Tampa Bay Buccaneers,3,61,1976,NA,2005,1985,1999,3,7,9,135,169,2667,4149,33124,232,97,107,358,2055,722,4239,43,49,2,2,0,6
5355,Dermontti Dawson,C,74,288,37.05432737912424,NA,1965-06-17,"Lexington, KY",NA,NA,Kentucky,"Bryan Station, KY",Pittsburgh Steelers,2,44,1988,NA,2012,1988,2000,6,7,10,97,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,Lance Alworth,FL,72,184,25.00706460447713,NA,1940-08-03,"Houston, TX",NA,NA,Arkansas,"Brookhaven, MS",San Francisco 49ers,1,8,1962,NA,1978,1962,1972,6,7,10,98,137,1,2,-11,0,0,0,0,0,24,129,2,35,542,10266,85,85
17270,Walter Payton,RB,70,200,28.757014842415582,NA,1954-07-25,"Columbia, MS",1999-11-01,45.3013698630137,Jackson St.,"Columbia, MS",Chicago Bears,1,4,1975,NA,1993,1975,1987,5,9,13,128,190,11,34,331,8,56,6,0,0,3838,16726,110,76,492,4538,15,75
13019,Bobby Layne,QB,73,201,26.57420146208961,NA,1926-12-19,"Santa Anna, TX",1986-12-01,59.9917808219178,Texas,"Highland Park, TX",Chicago Bears,1,3,1948,NA,1967,1948,1962,2,6,13,20,175,1814,3700,26768,196,97,243,NA,NA,611,2451,25,36,NA,NA,NA,NA
21413,Michael Strahan,DE,77,275,32.67842595729043,NA,1971-11-21,"Houston, TX",NA,NA,Texas Southern,"Westbury, TX",New York Giants,2,40,1993,NA,2014,1993,2007,4,7,14,121,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3651,Dave Casper,TE,76,240,29.27480042822085,NA,1951-09-26,"Bemidji, MN",NA,NA,Notre Dame,"Chilton, WI",Oakland Raiders,2,45,1974,NA,2002,1974,1984,4,5,6,52,147,0,1,0,0,0,0,0,0,6,27,0,8,378,5216,52,52
22128,Thurman Thomas,RB,70,200,28.757014842415582,NA,1966-05-16,"Houston, TX",NA,NA,Oklahoma St.,"Willowridge, TX",Buffalo Bills,2,40,1988,NA,2007,1988,2000,2,5,10,112,182,0,1,0,0,0,0,1,2,2877,12074,65,80,472,4458,23,74
8860,Jack Ham,LB,73,225,29.747240442637622,NA,1948-12-23,"Johnstown, PA",NA,NA,Penn St.,"Bishop McCort, PA",Pittsburgh Steelers,2,34,1971,NA,1988,1971,1982,6,8,12,114,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8678,Joe Guyon,WB,70,195,28.03808947135519,NA,1892-10-26,"White Earth, MN",1971-11-27,79.1369863013699,Carlisle Indian,"Keewatin Academy, WI",NA,NA,NA,NA,NA,1966,1920,1927,0,0,3,0,46,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7,0,0,0,1,0
14687,Tommy McDonald,FL,69,178,26.340966546476448,NA,1934-07-26,"Roy, NM",NA,NA,Oklahoma,"Roy, NM",Philadelphia Eagles,3,31,1957,NA,1998,1957,1968,0,6,9,62,152,2,2,21,1,11,0,NA,NA,17,22,0,22,495,8410,84,91
8560,Russ Grimm,G,75,273,34.19400778195496,NA,1959-05-02,"Scottdale, PA",NA,NA,Pittsburgh,"Southmoreland, PA",Washington Redskins,3,69,1981,NA,2010,1981,1991,3,4,9,76,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21781,Fran Tarkenton,QB,72,190,25.82251236331878,NA,1940-02-03,"Richmond, VA",NA,NA,Georgia,"Athens, GA",Minnesota Vikings,3,29,1961,NA,1986,1961,1978,1,9,18,149,246,3686,6467,47003,342,89,266,274,2337,675,3674,32,52,0,-12,0,0
9167,Franco Harris,RB,74,230,29.59199755971727,NA,1950-03-07,"Fort Dix, NJ",NA,NA,Penn St.,"Rancocas Valley Regional, NJ",Pittsburgh Steelers,1,13,1972,NA,1990,1972,1984,1,9,12,102,173,0,1,0,0,0,0,0,0,2949,12120,91,75,307,2287,9,44
12064,Jim Kelly,QB,74,218,28.048067252253762,NA,1942-04-23,"McKeesport, PA",NA,NA,Notre Dame,"Clairton, PA",Boston Patriots,2,13,1964,NA,2002,1986,1996,1,5,11,103,160,2874,4779,35467,237,84,175,323,2427,304,1049,7,24,2,40,0,35
15597,Joe Montana,QB,74,200,25.7321717910585,NA,1956-06-11,"New Eagle, PA",NA,NA,Notre Dame,"Ringgold, PA",San Francisco 49ers,3,82,1979,NA,2000,1979,1994,3,8,12,123,192,3409,5391,40551,273,96,139,313,2095,457,1676,20,21,NA,NA,NA,NA
21462,Ken Strong,FB,72,206,27.997039720229832,NA,1906-04-21,"West Haven, CT",1979-10-05,73.5068493150685,NYU,"West Haven, CT",NA,NA,NA,NA,NA,1967,1929,1947,3,0,8,0,131,20,52,380,6,0,5,NA,NA,379,1228,24,2,22,254,7,0
21241,Dwight Stephenson,C,74,255,32.80851903359959,NA,1957-11-20,"Murfreesboro, NC",NA,NA,Alabama,"Hampton, VA",Miami Dolphins,2,48,1980,NA,1998,1980,1987,4,5,6,81,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23975,Aeneas Williams,DB,71,200,27.952662711334327,NA,1968-01-29,"New Orleans, LA",NA,NA,Southern,"Alcee Fortier, LA",Phoenix Cardinals,3,59,1991,NA,2014,1991,2004,3,8,13,103,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14641,Randall McDaniel,G,75,276,34.569766109229185,NA,1964-12-19,"Phoenix, AZ",NA,NA,Arizona St.,"Agua Fria Union, AZ",Minnesota Vikings,1,19,1988,NA,2009,1988,2001,7,12,13,119,222,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,1,2,1,2
5830,Tony Dorsett,RB,71,192,26.834556202880954,NA,1954-04-07,"Rochester, PA",NA,NA,Pittsburgh,"Hopewell, PA",Dallas Cowboys,1,2,1977,NA,1994,1977,1988,1,4,11,108,173,2,8,41,1,34,1,0,0,2936,12739,77,99,398,3554,13,91
21862,Jason Taylor,DE,78,255,29.529824166336514,NA,1974-09-01,"Pittsburgh, PA",NA,NA,Akron,"Woodland Hills, PA",Miami Dolphins,3,73,1997,NA,2017,1997,2011,3,6,12,117,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
21832,Charley Taylor,WR,75,210,26.30308290919612,NA,1941-09-28,"Grand Prairie, TX",NA,NA,Arizona St.,"Dalworth, TX",Washington Redskins,1,3,1964,NA,1984,1964,1977,1,8,13,96,165,3,14,99,1,45,1,0,0,442,1488,11,50,649,9110,79,88
5383,Fred Dean,DE,75,253,31.688952266793418,NA,1955-03-30,"Gainesville, FL",NA,NA,Texas Southern,"Gainesville, FL",NA,NA,NA,NA,NA,2008,1975,1985,2,4,6,59,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9931,Clarke Hinkle,FB,71,202,28.23218933844767,NA,1909-04-10,"Toronto, OH",1988-11-09,79.6383561643836,Bucknell,"Toronto, OH",NA,NA,NA,NA,NA,1964,1932,1941,4,3,9,0,113,26,54,316,0,23,5,NA,NA,1171,3860,35,57,49,537,9,69
17610,Pete Pihos,E,73,210,27.764091079795115,NA,1923-10-22,"Orlando, FL",2011-08-16,87.8767123287671,Indiana,"Austin, IL",Philadelphia Eagles,5,41,1945,NA,1970,1947,1955,5,6,9,0,107,NA,NA,NA,NA,NA,NA,NA,NA,9,-4,0,5,373,5619,61,66
13358,Bob Lilly,DT,77,260,30.89596635962004,NA,1939-07-26,"Olney, TX",NA,NA,TCU,"Throckmorton, TX",Dallas Cowboys,1,13,1961,NA,1980,1961,1974,7,11,14,108,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,Chuck Bednarik,LB,75,233,29.183896751631888,NA,1925-05-01,"Bethlehem, PA",2015-03-21,89.9479452054795,Pennsylvania,"Liberty, PA",Philadelphia Eagles,1,1,1949,NA,1967,1949,1962,5,8,14,21,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
